IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.1,11346,149.171.126.2,9127,6,36.0,4862,82930,84,86,27,40,0,Benign
59.166.0.5,9232,149.171.126.4,5952,17,0.0,544,304,4,4,0,0,0,Benign
59.166.0.5,31947,149.171.126.5,30387,6,11.0,4016,2456,18,18,27,7,0,Benign
59.166.0.2,19800,149.171.126.9,21023,6,36.0,3926,55074,66,68,27,36,0,Benign
59.166.0.7,55735,149.171.126.1,5190,6,0.0,2048,2410,24,26,27,0,0,Benign
59.166.0.3,21374,149.171.126.8,22,6,92.0,12472,12924,70,64,27,17,0,Benign
59.166.0.7,58256,149.171.126.8,5190,6,0.0,1920,4312,22,24,27,0,0,Benign
59.166.0.5,57243,149.171.126.2,54892,6,0.0,424,8824,8,12,27,224,0,Benign
59.166.0.3,14129,149.171.126.5,29746,6,0.0,8928,424,14,8,27,48,0,Benign
59.166.0.0,37071,149.171.126.7,15377,6,36.0,4654,67484,80,82,27,99,0,Benign
59.166.0.6,22474,149.171.126.3,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.4,38042,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,65224,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.7,28449,149.171.126.8,143,6,4.0,7816,15454,122,126,27,3706,0,Benign
59.166.0.9,30641,149.171.126.0,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.9,44735,149.171.126.3,9434,6,36.0,3806,52106,64,66,27,32,0,Benign
59.166.0.2,41143,149.171.126.4,49763,17,11.0,528,304,4,4,0,36,0,Benign
59.166.0.3,45742,149.171.126.5,42430,6,11.0,4216,3080,28,30,27,428,0,Benign
59.166.0.5,5039,149.171.126.8,80,6,7.0,1684,10168,14,18,27,1153,0,Benign
59.166.0.8,19683,149.171.126.5,21,6,1.0,2934,3742,52,54,27,4294952,0,Benign
59.166.0.7,31629,149.171.126.9,3415,6,0.0,8928,320,14,6,27,224,0,Benign
59.166.0.8,44016,149.171.126.9,25,6,3.0,37252,3172,52,38,27,0,0,Benign
59.166.0.6,45232,149.171.126.6,21,6,1.0,2934,3742,52,54,27,22,0,Benign
59.166.0.8,20382,149.171.126.3,5190,6,0.0,2158,1918,24,20,27,67,0,Benign
59.166.0.3,40121,149.171.126.4,22,6,92.0,3728,5474,32,24,27,6,0,Benign
59.166.0.1,55750,149.171.126.3,24822,17,11.0,512,304,4,4,0,29,0,Benign
59.166.0.9,26964,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1008,0,Benign
59.166.0.1,34002,149.171.126.7,11357,6,36.0,2438,19422,38,40,27,11,0,Benign
59.166.0.2,11908,149.171.126.0,6531,6,36.0,3182,39076,52,54,27,259,0,Benign
59.166.0.9,32018,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,3941,149.171.126.1,6881,6,37.0,1540,1644,16,18,27,167,0,Benign
59.166.0.5,9354,149.171.126.0,6881,6,37.0,1540,1644,16,18,27,14,0,Benign
59.166.0.2,62539,149.171.126.4,14577,6,36.0,2974,30506,48,50,27,49,0,Benign
59.166.0.0,19884,149.171.126.5,36752,6,36.0,2646,25418,42,44,27,13,0,Benign
59.166.0.4,43544,149.171.126.5,5479,6,36.0,2334,16734,36,38,27,65,0,Benign
59.166.0.6,15883,149.171.126.9,14725,6,36.0,2766,28892,44,46,27,22,0,Benign
59.166.0.6,54002,149.171.126.5,6881,6,37.0,24744,1094788,440,858,27,3887,0,Benign
59.166.0.9,24666,149.171.126.8,58424,6,36.0,2974,31328,48,50,27,52,0,Benign
59.166.0.9,20457,149.171.126.2,111,17,11.0,568,304,4,4,0,111,0,Benign
59.166.0.5,59235,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,63065,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,39132,149.171.126.0,5677,6,0.0,2854,29648,46,48,27,0,0,Benign
59.166.0.7,31098,149.171.126.4,5190,6,0.0,1470,1728,22,14,27,4,0,Benign
59.166.0.5,6982,149.171.126.9,5190,6,0.0,1470,1728,22,14,27,4,0,Benign
59.166.0.7,60897,149.171.126.6,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.6,65394,149.171.126.1,21094,6,36.0,2766,26496,44,46,27,86,0,Benign
59.166.0.5,50307,149.171.126.7,28298,6,0.0,424,8824,8,12,27,18,0,Benign
175.45.176.1,11410,149.171.126.12,25,6,3.0,103270,2190,96,34,27,7758,1,Exploits
59.166.0.3,34952,149.171.126.8,25,6,3.0,37996,3380,54,42,27,123,0,Benign
59.166.0.0,64050,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1202,0,Benign
59.166.0.3,61017,149.171.126.0,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.2,16279,149.171.126.8,80,6,7.0,1684,10168,14,18,27,1004,0,Benign
175.45.176.0,0,149.171.126.13,0,202,0.0,200,0,2,0,0,0,1,Exploits
59.166.0.2,23695,149.171.126.7,63396,6,36.0,2766,28048,44,46,27,22,0,Benign
59.166.0.4,62500,149.171.126.8,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.4,6868,149.171.126.5,48885,6,36.0,3390,40986,56,58,27,21,0,Benign
175.45.176.3,60934,149.171.126.16,80,6,7.0,854,336,10,8,19,3300,1,Exploits
59.166.0.9,22915,149.171.126.4,22830,6,36.0,2958,32368,48,50,27,18,0,Benign
59.166.0.1,3664,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.0,56304,149.171.126.10,25,6,3.0,5034,1778,22,20,27,836,1,Exploits
59.166.0.3,38444,149.171.126.0,21,6,1.0,2934,3740,52,54,27,26,0,Benign
59.166.0.5,5976,149.171.126.6,48154,6,36.0,3390,44906,56,58,27,45,0,Benign
59.166.0.0,9861,149.171.126.4,22,6,92.0,14512,17134,100,100,27,1312,0,Benign
59.166.0.7,20641,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,18749,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.5,59555,149.171.126.3,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.3,1747,149.171.126.4,6881,6,37.0,1540,1644,16,18,27,13,0,Benign
59.166.0.6,30624,149.171.126.5,25,6,3.0,37644,3380,52,42,27,29,0,Benign
59.166.0.4,16362,149.171.126.1,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,25192,149.171.126.3,5190,6,0.0,1470,1728,22,14,27,4,0,Benign
59.166.0.8,60438,149.171.126.2,6881,6,37.0,1540,1644,16,18,27,5247,0,Benign
175.45.176.1,61822,149.171.126.13,514,17,17.0,220,0,2,0,0,0,0,Benign
59.166.0.7,2921,149.171.126.0,52855,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.6,26711,149.171.126.6,25266,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.1,56390,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,38801,149.171.126.9,35648,17,11.0,536,304,4,4,0,1,0,Benign
175.45.176.0,0,149.171.126.17,0,70,0.0,200,0,2,0,0,0,1,Exploits
59.166.0.4,36347,149.171.126.1,143,6,4.0,7822,14894,122,126,27,190,0,Benign
59.166.0.8,11716,149.171.126.9,7628,6,36.0,3390,43918,56,58,27,58,0,Benign
59.166.0.7,2848,149.171.126.2,53,17,5.0,292,356,4,4,0,1,0,Benign
59.166.0.2,57625,149.171.126.8,54280,6,36.0,2334,16528,36,38,27,41,0,Benign
59.166.0.2,47295,149.171.126.8,53740,6,0.0,2854,31402,46,48,27,0,0,Benign
59.166.0.3,33141,149.171.126.8,6881,6,37.0,1540,1644,16,18,27,13,0,Benign
59.166.0.9,12630,149.171.126.4,25,6,3.0,37484,3276,52,40,27,154,0,Benign
59.166.0.5,56375,149.171.126.2,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.6,15542,149.171.126.2,35148,6,36.0,2334,16734,36,38,27,9,0,Benign
59.166.0.3,8616,149.171.126.4,54867,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.6,47184,149.171.126.9,25,6,3.0,37298,3172,52,38,27,0,0,Benign
175.45.176.2,14079,149.171.126.11,111,17,11.0,738,0,2,0,0,0,1,Exploits
59.166.0.8,43854,149.171.126.7,21,6,1.0,2934,3742,52,54,27,0,0,Benign
59.166.0.5,14198,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.0,1351,149.171.126.4,111,17,11.0,568,312,4,4,0,5,0,Benign
59.166.0.6,13373,149.171.126.1,17511,6,0.0,320,1910,6,8,27,2,0,Benign
59.166.0.8,51238,149.171.126.9,29086,6,36.0,3598,48232,60,62,27,37,0,Benign
59.166.0.0,12966,149.171.126.2,34917,6,0.0,2990,33818,48,50,27,0,0,Benign
59.166.0.4,8047,149.171.126.2,33542,6,36.0,2230,15228,34,36,27,8,0,Benign
59.166.0.5,65061,149.171.126.7,62970,6,36.0,4550,72810,78,80,27,1438,0,Benign
175.45.176.1,6485,149.171.126.11,179,6,13.0,558,336,10,8,19,869,1,Fuzzers
59.166.0.4,46609,149.171.126.4,25,6,3.0,37220,3380,52,42,27,0,0,Benign
59.166.0.2,51500,149.171.126.1,28816,6,11.0,4632,3080,28,30,27,1001,0,Benign
59.166.0.1,6543,149.171.126.5,22,6,92.0,12648,13202,126,124,27,20,0,Benign
175.45.176.0,59313,149.171.126.10,520,17,0.0,64,0,2,0,0,0,0,Benign
59.166.0.6,45921,149.171.126.4,9180,6,0.0,2230,13358,34,36,27,0,0,Benign
59.166.0.8,19221,149.171.126.4,15167,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.8,26135,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1196,0,Benign
59.166.0.2,2261,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,26699,149.171.126.6,22,6,92.0,3728,5474,32,24,27,6,0,Benign
59.166.0.8,20522,149.171.126.1,18357,6,0.0,3390,40254,56,58,27,0,0,Benign
59.166.0.1,23025,149.171.126.6,65034,6,0.0,320,1850,6,8,27,2,0,Benign
59.166.0.7,42237,149.171.126.2,32004,6,36.0,2230,15228,34,36,27,9,0,Benign
59.166.0.0,22575,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,23439,149.171.126.3,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.7,4357,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,55122,149.171.126.9,111,17,11.0,568,304,4,4,0,11,0,Benign
59.166.0.8,55308,149.171.126.2,42678,6,0.0,320,1912,6,8,27,46,0,Benign
59.166.0.6,55962,149.171.126.2,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,3754,149.171.126.5,51536,6,0.0,2766,26160,44,46,27,0,0,Benign
59.166.0.9,13451,149.171.126.3,11606,6,0.0,2558,23148,40,42,27,0,0,Benign
59.166.0.6,56640,149.171.126.0,60008,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.3,28029,149.171.126.6,53,17,5.0,132,164,2,2,0,1,0,Benign
175.45.176.0,21490,149.171.126.16,179,6,13.0,768,336,10,8,19,1253,1,Fuzzers
59.166.0.3,25683,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1135,0,Benign
59.166.0.6,61783,149.171.126.8,5190,6,0.0,1920,4312,22,24,27,5,0,Benign
59.166.0.9,63641,149.171.126.5,6881,6,37.0,1540,1644,16,18,27,18,0,Benign
59.166.0.3,60104,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.4,61374,149.171.126.5,13507,6,36.0,2542,22128,40,42,27,12,0,Benign
59.166.0.8,38663,149.171.126.3,6881,6,37.0,24952,1094788,444,858,27,3939,0,Benign
59.166.0.1,62089,149.171.126.9,25,6,3.0,37850,3380,54,42,27,0,0,Benign
59.166.0.4,48373,149.171.126.2,2329,6,36.0,2646,24570,42,44,27,34,0,Benign
59.166.0.7,7455,149.171.126.0,4093,6,36.0,4862,80850,84,86,27,61,0,Benign
59.166.0.9,42906,149.171.126.7,65009,6,0.0,8928,320,14,6,27,398,0,Benign
59.166.0.3,34387,149.171.126.4,5190,6,0.0,11692,26596,142,146,27,4294951,0,Benign
59.166.0.1,60481,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,40406,149.171.126.5,10868,6,36.0,2958,32642,48,50,27,67,0,Benign
59.166.0.3,5797,149.171.126.9,80,6,7.0,1052,824,8,10,27,32,0,Benign
59.166.0.5,36632,149.171.126.2,13710,6,36.0,3806,55400,64,66,27,55,0,Benign
59.166.0.1,4475,149.171.126.6,30803,6,36.0,3806,51422,64,66,27,90,0,Benign
59.166.0.9,63174,149.171.126.6,19538,17,11.0,520,304,4,4,0,130,0,Benign
59.166.0.8,55153,149.171.126.6,22,6,92.0,3728,5474,32,24,27,0,0,Benign
59.166.0.2,38887,149.171.126.7,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.5,2447,149.171.126.8,143,6,4.0,7818,15172,122,126,27,1140,0,Benign
175.45.176.2,4456,149.171.126.13,80,6,7.0,860,256,10,6,19,533,1,Exploits
59.166.0.0,5239,149.171.126.7,143,6,4.0,7818,15448,122,126,27,0,0,Benign
59.166.0.0,11699,149.171.126.7,39384,6,0.0,4550,72164,78,80,27,0,0,Benign
59.166.0.3,2459,149.171.126.4,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.0,31478,149.171.126.7,27453,6,36.0,3390,42634,56,58,27,32,0,Benign
59.166.0.4,32973,149.171.126.8,31181,6,0.0,2542,21874,40,42,27,0,0,Benign
59.166.0.3,59317,149.171.126.8,80,6,7.0,1580,10168,12,18,27,1370,0,Benign
59.166.0.5,6382,149.171.126.1,3934,6,0.0,4238,62840,72,74,27,0,0,Benign
59.166.0.1,65191,149.171.126.6,62753,17,11.0,520,304,4,4,0,1,0,Benign
59.166.0.1,17359,149.171.126.6,15206,6,36.0,2854,29196,46,48,27,15,0,Benign
59.166.0.3,22778,149.171.126.5,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
59.166.0.8,45739,149.171.126.0,4894,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.3,39831,149.171.126.7,12457,6,0.0,3598,45458,60,62,27,0,0,Benign
59.166.0.1,9395,149.171.126.4,6881,6,37.0,2856,64718,40,66,27,56,0,Benign
59.166.0.6,6669,149.171.126.1,11680,6,0.0,320,1938,6,8,27,46,0,Benign
59.166.0.5,19990,149.171.126.3,6881,6,37.0,25056,1094788,446,858,27,4919,0,Benign
59.166.0.0,16858,149.171.126.0,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.5,12350,149.171.126.4,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.8,52753,149.171.126.9,31982,6,0.0,4632,2456,18,18,27,0,0,Benign
59.166.0.2,51465,149.171.126.7,21,6,1.0,2934,3742,52,54,27,834,0,Benign
59.166.0.1,51400,149.171.126.0,18416,6,36.0,4550,72242,78,80,27,59,0,Benign
59.166.0.3,32571,149.171.126.7,57843,6,0.0,2646,21848,42,42,27,0,0,Benign
175.45.176.2,40390,149.171.126.11,179,6,13.0,472,256,10,6,19,156,0,Benign
59.166.0.7,28755,149.171.126.3,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.6,62066,149.171.126.9,58579,6,11.0,3816,2456,18,18,27,4,0,Benign
59.166.0.3,20151,149.171.126.2,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.7,25158,149.171.126.4,5190,6,0.0,2048,2410,24,26,27,5,0,Benign
59.166.0.2,39662,149.171.126.1,7932,6,36.0,2438,19186,38,40,27,10,0,Benign
59.166.0.2,14871,149.171.126.1,39155,6,0.0,3390,42510,56,58,27,0,0,Benign
59.166.0.7,42588,149.171.126.6,48999,6,0.0,2558,23148,40,42,27,0,0,Benign
59.166.0.7,64078,149.171.126.2,80,6,7.0,19202,1087890,360,746,27,18502,0,Benign
59.166.0.3,53101,149.171.126.8,6881,6,0.0,882,882,14,14,27,0,0,Benign
59.166.0.5,7015,149.171.126.4,53,17,5.0,130,162,2,2,0,1,0,Benign
175.45.176.2,60079,149.171.126.11,41340,6,0.0,88,0,2,0,2,0,0,Benign
59.166.0.3,56825,149.171.126.3,60694,6,36.0,2334,17466,36,38,27,9,0,Benign
59.166.0.5,11151,149.171.126.8,5190,6,0.0,1272,2572,16,18,27,0,0,Benign
59.166.0.3,46198,149.171.126.5,22,6,92.0,3728,5474,32,24,27,0,0,Benign
59.166.0.2,61406,149.171.126.3,53,17,5.0,130,162,2,2,0,2,0,Benign
175.45.176.0,20328,149.171.126.13,80,6,7.0,2048,3864,14,12,27,1665,1,Generic
59.166.0.9,53156,149.171.126.7,28711,6,36.0,4238,59594,72,74,27,35,0,Benign
59.166.0.8,43136,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,57027,149.171.126.6,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.1,2800,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
175.45.176.2,61999,149.171.126.11,179,6,13.0,534,256,10,6,19,772,0,Benign
59.166.0.3,23879,149.171.126.6,22905,17,11.0,520,304,4,4,0,305,0,Benign
59.166.0.9,65240,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,28781,149.171.126.1,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.9,50892,149.171.126.3,32339,6,0.0,2854,29168,46,48,27,0,0,Benign
59.166.0.3,51874,149.171.126.4,80,6,7.0,1580,10168,12,18,27,1091,0,Benign
59.166.0.5,50257,149.171.126.6,80,6,7.0,1684,10168,14,18,27,1034,0,Benign
59.166.0.1,5352,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,13201,149.171.126.9,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,1055,149.171.126.6,19960,6,36.0,2646,26176,42,44,27,13,0,Benign
59.166.0.6,15811,149.171.126.7,35306,17,0.0,512,304,4,4,0,0,0,Benign
59.166.0.5,55333,149.171.126.3,36165,6,0.0,320,1880,6,8,27,0,0,Benign
59.166.0.2,15134,149.171.126.6,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.6,23654,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,27370,149.171.126.9,25464,6,36.0,3926,57982,66,68,27,34,0,Benign
59.166.0.9,1140,149.171.126.3,80,6,7.0,1684,10168,14,18,27,1005,0,Benign
59.166.0.1,56787,149.171.126.6,143,6,4.0,7806,16008,122,126,27,31,0,Benign
59.166.0.0,26432,149.171.126.1,143,6,4.0,7814,15424,122,126,27,2854,0,Benign
59.166.0.1,65366,149.171.126.6,1081,6,36.0,2766,27384,44,46,27,39,0,Benign
59.166.0.3,62645,149.171.126.0,16475,6,36.0,3614,50192,60,62,27,30,0,Benign
59.166.0.2,62540,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,43534,149.171.126.4,5190,6,0.0,1920,4312,22,24,27,7,0,Benign
59.166.0.7,56480,149.171.126.3,27599,17,11.0,520,304,4,4,0,88,0,Benign
59.166.0.8,65157,149.171.126.6,6881,6,0.0,13246,548216,230,438,27,0,0,Benign
59.166.0.5,29695,149.171.126.3,22,6,92.0,5928,8010,62,58,27,0,0,Benign
175.45.176.1,15987,149.171.126.17,31717,6,0.0,176,0,4,0,2,12689,0,Benign
59.166.0.7,58438,149.171.126.1,5190,6,0.0,2054,2478,22,24,27,5,0,Benign
59.166.0.4,47509,149.171.126.3,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.7,58840,149.171.126.5,24340,6,0.0,4238,62840,72,74,27,0,0,Benign
59.166.0.2,44602,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
149.171.126.9,13890,59.166.0.9,34538,6,0.0,2808,3608,26,20,25,0,0,Benign
59.166.0.8,3560,149.171.126.9,111,17,11.0,568,312,4,4,0,589,0,Benign
59.166.0.8,63695,149.171.126.5,143,6,4.0,7810,14908,122,126,27,0,0,Benign
59.166.0.9,49624,149.171.126.4,33408,6,0.0,3718,45396,62,62,27,0,0,Benign
59.166.0.5,60744,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1147,0,Benign
59.166.0.7,41648,149.171.126.6,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
175.45.176.2,33078,149.171.126.10,111,6,11.0,552,336,10,8,19,658,1,Reconnaissance
59.166.0.7,64546,149.171.126.1,111,17,11.0,568,312,4,4,0,209,0,Benign
59.166.0.8,13244,149.171.126.7,11980,6,0.0,3680,2456,18,18,27,0,0,Benign
59.166.0.0,3316,149.171.126.9,2103,6,11.0,4232,2456,18,18,27,7,0,Benign
59.166.0.7,21118,149.171.126.2,5190,6,0.0,2054,2478,22,24,27,6,0,Benign
59.166.0.2,49348,149.171.126.3,53150,6,36.0,2974,33118,48,50,27,16,0,Benign
59.166.0.9,23979,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,35359,149.171.126.5,33940,6,36.0,2542,19440,40,40,27,14,0,Benign
59.166.0.1,22187,149.171.126.8,80,6,7.0,1580,10168,12,18,27,1079,0,Benign
59.166.0.0,36384,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,4024,149.171.126.0,48018,6,36.0,2854,29218,46,48,27,62,0,Benign
59.166.0.6,28602,149.171.126.1,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.3,48481,149.171.126.5,46183,6,36.0,5174,89856,90,92,27,129,0,Benign
59.166.0.3,57723,149.171.126.5,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.4,34647,149.171.126.8,5190,6,0.0,1958,2412,22,26,27,0,0,Benign
59.166.0.3,5733,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,23440,149.171.126.8,52796,6,0.0,320,1962,6,8,27,2,0,Benign
59.166.0.0,11709,149.171.126.4,22,6,92.0,5928,8010,62,58,27,10,0,Benign
59.166.0.1,3830,149.171.126.5,16412,6,0.0,8928,320,14,6,27,4,0,Benign
59.166.0.4,26372,149.171.126.3,80,6,7.0,1580,10168,12,18,27,1121,0,Benign
59.166.0.0,38153,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.9,5589,149.171.126.8,60532,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.6,35610,149.171.126.5,5190,6,0.0,4908,2448,34,26,27,181,0,Benign
59.166.0.5,14198,149.171.126.0,10196,6,36.0,3390,44722,56,58,27,56,0,Benign
175.45.176.0,62858,149.171.126.16,520,17,0.0,104,0,2,0,0,0,1,Fuzzers
59.166.0.4,60564,149.171.126.0,5190,6,0.0,2048,2410,24,26,27,6,0,Benign
59.166.0.8,45160,149.171.126.2,5132,6,0.0,2750,27344,44,46,27,0,0,Benign
59.166.0.8,30121,149.171.126.9,28939,6,11.0,4768,3080,28,30,27,498,0,Benign
59.166.0.6,31021,149.171.126.7,80,6,7.0,1684,10168,14,18,27,1013,0,Benign
59.166.0.2,34665,149.171.126.4,80,6,7.0,1580,10168,12,18,27,1009,0,Benign
59.166.0.1,38017,149.171.126.9,23204,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.0,45746,149.171.126.4,43038,6,0.0,5174,86068,90,92,27,0,0,Benign
59.166.0.1,52039,149.171.126.5,56907,6,11.0,4376,2456,18,18,27,4,0,Benign
59.166.0.5,20564,149.171.126.7,6881,6,37.0,5038,150150,80,132,27,1386,0,Benign
59.166.0.7,50501,149.171.126.4,53,17,5.0,130,162,2,2,0,1,0,Benign
175.45.176.0,56673,149.171.126.16,8088,6,0.0,160,80,4,2,18,677,0,Benign
59.166.0.0,53511,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,45111,149.171.126.2,43311,6,36.0,2854,30622,46,48,27,27,0,Benign
59.166.0.0,27020,149.171.126.3,21,6,1.0,2934,3740,52,54,27,4730,0,Benign
59.166.0.6,53106,149.171.126.9,80,6,7.0,1580,10168,12,18,27,1074,0,Benign
59.166.0.3,11340,149.171.126.4,80,6,7.0,1036,824,8,10,27,0,0,Benign
59.166.0.4,48624,149.171.126.2,47149,6,36.0,2542,21744,40,40,27,12,0,Benign
59.166.0.7,65470,149.171.126.3,5190,6,0.0,2048,2410,24,26,27,5,0,Benign
59.166.0.6,33431,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,65311,149.171.126.1,17313,6,0.0,2542,21848,40,42,27,0,0,Benign
59.166.0.8,37589,149.171.126.0,80,6,7.0,1684,10168,14,18,27,1224,0,Benign
59.166.0.2,40014,149.171.126.3,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.1,33592,149.171.126.7,143,6,4.0,7804,15304,122,126,27,1669,0,Benign
59.166.0.6,31533,149.171.126.9,57037,6,36.0,2958,33148,48,52,27,47,0,Benign
59.166.0.3,35447,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,52444,149.171.126.2,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.0,61399,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,47587,149.171.126.3,80,6,7.0,1684,10168,14,18,27,1362,0,Benign
59.166.0.4,42187,149.171.126.2,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.1,53337,149.171.126.5,32879,6,36.0,2974,30516,48,50,27,24,0,Benign
59.166.0.6,35692,149.171.126.7,41523,6,36.0,3614,45696,60,62,27,73,0,Benign
59.166.0.2,59801,149.171.126.0,1317,6,36.0,2974,33550,48,50,27,18,0,Benign
59.166.0.6,45204,149.171.126.0,25,6,3.0,37184,3276,52,40,27,0,0,Benign
59.166.0.2,15505,149.171.126.0,35040,6,0.0,3494,44130,58,56,27,0,0,Benign
59.166.0.5,50037,149.171.126.4,25,6,3.0,37244,3380,52,42,27,0,0,Benign
59.166.0.7,54033,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,21016,149.171.126.3,19999,6,36.0,3926,57202,66,68,27,46,0,Benign
59.166.0.4,26359,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,13475,149.171.126.1,25,6,3.0,37180,3380,52,42,27,0,0,Benign
59.166.0.6,57744,149.171.126.1,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.7,46542,149.171.126.5,33582,6,0.0,4104,2456,18,18,27,0,0,Benign
59.166.0.5,19450,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1150,0,Benign
59.166.0.9,23153,149.171.126.6,25235,6,36.0,4550,71834,78,80,27,185,0,Benign
59.166.0.8,45239,149.171.126.9,40535,6,0.0,2646,25418,42,44,27,0,0,Benign
59.166.0.7,62877,149.171.126.5,21,6,1.0,2934,3742,52,54,27,864,0,Benign
59.166.0.0,44192,149.171.126.6,22,6,92.0,5928,8010,62,58,27,0,0,Benign
59.166.0.7,43871,149.171.126.6,143,6,4.0,7810,14946,122,126,27,1353,0,Benign
59.166.0.8,5784,149.171.126.5,25,6,3.0,37274,3380,52,42,27,38,0,Benign
59.166.0.8,44373,149.171.126.6,45486,6,36.0,3926,54286,66,68,27,37,0,Benign
